childreninhh,handsetrefurbished,handsetwebcapable,truckowner,rvowner,homeownership,buysviamailorder,respondstomailoffers,optoutmailings,nonustravel,ownscomputer,hascreditcard,newcellphoneuser,notnewcellphoneuser,ownsmotorcycle,madecalltoretentionteam,creditrating,prizmcode,occupation,maritalstatus,service_city,monthlyrevenue,monthlyminutes,totalrecurringcharge,directorassistedcalls,overageminutes,roamingcalls,percchangeminutes,percchangerevenues,droppedcalls,blockedcalls,unansweredcalls,customercarecalls,threewaycalls,receivedcalls,outboundcalls,inboundcalls,peakcallsinout,offpeakcallsinout,droppedblockedcalls,callforwardingcalls,callwaitingcalls,monthsinservice,uniquesubs,activesubs,handsets,handsetmodels,currentequipmentdays,agehh1,retentioncalls,retentionoffersaccepted,referralsmadebysubscriber,adjustmentstocreditrating,revenue_per_minute,total_calls,avg_call_duration,service_tenure,customer_support_interaction,handsetprice,incomegroup,customerid
-0.019808076,-0.030111669,-0.019933017,-0.000550827,0.00042471132,-0.00042560458,0.008372025,0.022499448,-0.0005582976,-0.00031562315,-0.002679461,0.00021495411,0.0042556673,-0.00019225499,-0.00069582526,-0.018514983,0.082656525,-0.022250082,0.00038545468,0.012361781,-0.10886725,-0.01627029,0.014674549,-0.025898803,0.0040155104,-0.074580915,-0.0042901817,-0.1822649,-0.018766932,0.021319885,-0.034754723,0.008068192,0.012427041,0.0061819805,-0.0052689407,-0.0087601775,-0.0885804,-0.0071368525,-0.017068794,-0.061029803,0.00028878966,0.01597939,0.043844964,0.15515845,0.014270977,-0.01562887,-0.0010849687,0.20263506,-0.013276682,-0.004324397,0.0006150676,0.0004403789,0.004810245,0.02678022,-0.018541323,0.064525634,0.009008243,0.0012751757,-0.010283839,0.020969138,3180326.0
-0.023931477,-0.017418452,-0.010406674,-0.00035377184,0.0021466047,-0.0014724822,-0.021547593,-0.023516584,-0.00017136752,0.00020678098,-0.0080336565,0.0004973822,0.0037818947,-0.0062939976,-0.00062090525,-0.019975863,-0.25795433,-0.04712129,-0.0026100038,-0.005212509,-0.16801694,-0.00075691193,0.05403952,0.12373256,0.006530437,0.057346698,-0.009066213,0.39859882,-0.0431742,-0.07814233,-0.029998008,0.0153626045,0.0040204804,0.0067104767,-0.007966357,-0.022340927,0.030580811,0.033724014,-0.033032224,-0.042419013,0.00027484976,-0.0102475295,-0.20171754,-0.13541532,0.011855552,-0.021567306,-0.0003806506,-0.3333963,-0.10194032,-0.006177975,0.00035855788,-0.00023249762,0.0008567757,-0.02844726,-0.0012663451,-0.041060917,-0.08250405,-0.009685076,-0.01936964,-0.004683556,3370066.0
-0.017158045,-0.024656177,-0.015568046,-0.00031240162,0.0002590821,0.00066637265,0.0154482275,0.02638991,-0.0005582976,0.00020409934,-0.0017591852,9.4224815e-05,0.00394209,0.00036009782,-0.0011267373,-0.017354127,0.066594526,-0.030559985,-0.0070167365,0.009614669,-0.15284202,0.020990357,-0.064557984,-0.033079743,0.0035730244,-0.020843985,-0.013260124,0.044465445,-0.027796771,0.019565493,0.055065967,-0.002294887,0.01483964,0.00459982,0.01418689,0.010359833,-0.036204908,-0.049325157,-0.03003176,0.014430537,0.00021975551,-0.014135044,0.0072114137,0.07526679,-0.0018929013,-0.0050792177,-0.0011394764,0.2205515,0.084485695,-0.003799593,0.0008706265,0.00061463175,0.0031271833,-0.15720734,-0.017696375,0.12920037,-0.009284361,0.007075633,0.00018400166,0.021451855,3153502.0
-0.03433144,-0.03273549,-0.018182885,0.043984614,0.00039233,-0.00048189022,0.018824678,0.027546333,-0.00054872024,0.00030784128,-0.0024339934,0.00018677066,0.004574472,-0.0028266197,-0.0006290319,-0.02104636,0.016810484,-0.010611738,-0.0046443,0.014025154,-0.11754248,-0.13318594,0.11684017,-0.05133046,-0.022815192,-0.08414336,-0.016803052,-0.27413678,-0.025025338,-0.12372253,-0.042492196,0.0059663677,0.005659719,0.00586138,-0.055247072,-0.0056447643,0.051005106,-0.030488197,-0.0024962095,-0.07318998,0.0002792827,0.0103944745,-0.047065478,-0.1050707,0.01913183,-0.028861532,0.0016952301,-0.49311402,-0.06847212,-0.007275693,0.00035443073,0.0003128373,-0.00043002595,0.22092293,0.012795402,0.11037952,-0.12028188,-0.029481899,-0.0199219,0.005724856,3340978.0
-0.009086949,-0.036422726,-0.021800932,-0.0008134551,-0.0006746367,0.0009180104,0.007966684,0.019196691,-0.0005574055,0.00030378072,-0.004235223,-0.000578178,0.0041093254,0.0009139575,-0.0009836084,-0.018079631,-0.057833135,-0.043385357,-0.011662746,0.016941505,0.02409621,0.0051101604,-0.060661424,-0.09659267,-0.0066998564,-0.07042904,-0.010090686,0.011054937,-0.03638471,0.029817045,0.016989348,-0.014721676,0.00826315,0.0062942617,0.008566757,0.028469529,0.013121697,-0.00053369725,-0.02056703,0.019427815,0.00028133256,0.06819684,-0.17500143,-0.07944662,0.015285019,-0.020909674,0.001714106,-0.41390404,0.09744312,-0.0060055736,0.0011447486,0.00025208906,0.0029166532,-0.04118683,-0.003931213,0.07835962,-0.08764151,0.06001547,-0.028923418,0.017419249,3353846.0
0.0784791,-0.068574585,-0.019586505,0.0015995442,-0.0014567216,-0.0005710154,-0.028740408,-0.04723197,-9.605357e-05,0.00013104932,0.026083805,0.0004929166,-0.007113431,-0.0030341188,-0.00030646738,-0.018942747,0.04262156,-0.012849674,-0.004571482,0.0065088714,-0.21656482,-0.0023290988,0.042192183,-0.011352602,-0.008383663,-0.09230687,0.0148472125,-0.14252043,-0.032166276,-0.08940205,-0.023692692,0.008627302,0.017795196,0.006946857,-0.06263912,-0.031871587,0.04602697,-0.00817191,-0.031526912,-0.07362475,0.00019164472,0.009804118,-0.11797285,-0.07092394,0.026895545,-0.012735925,-0.0024484177,-0.30322143,-0.07196102,-0.0056206053,0.00033269718,0.0006844921,0.0023178032,0.003596377,0.031306095,-0.054026235,-0.030559411,0.0021811945,-0.0072910567,-0.005014175,3028166.0
-0.021943694,0.20034096,-0.013568904,0.0015381771,0.0021177002,-0.00038378584,-0.006864424,-0.020264287,-0.0006770112,0.00016606018,0.0121258125,0.00035887893,0.0013889691,0.000386193,7.770279e-05,-0.017281163,-0.14520827,-0.013919799,0.010556363,0.008156998,-0.071690015,0.008882517,-0.045696493,-0.08141076,-0.0005927058,-0.069943264,0.0015139695,0.65103817,0.024445659,0.0044263517,-0.012115836,0.019962262,0.042934,0.017846698,0.0073724193,-0.006813417,0.0032373136,-0.027684003,-0.03484742,-0.018757159,0.00025315577,-0.0058662277,-0.12733869,-0.05617782,0.012414753,0.08427194,-0.0022045951,-0.29119077,-0.0703627,-0.0036274462,0.00082236255,0.0006559787,0.002661997,0.0111962585,-0.0034352555,-0.043398842,-0.071977556,0.03185906,-0.016586449,0.0011243722,3039802.0
-0.014709163,-0.032126047,-0.019893808,-0.010056609,0.0021466047,-0.0005166738,0.008043408,0.024409954,-0.0005562972,-0.00035773794,-0.0025633401,0.00022264861,0.0016410731,-0.00046767754,-0.00063838036,-0.018764293,0.030437736,-0.002957253,-0.003720085,0.02032601,-0.07319221,-0.0345369,-0.033902477,-0.098384395,-0.01832139,-0.035071794,0.0021284148,-0.16136156,-0.04035867,0.011004791,0.040609136,0.012394559,0.0076925876,0.005522572,0.0056817005,0.0033066198,-0.007309838,0.014024241,0.0040935064,-0.017373055,0.00027824665,0.014308291,0.017776214,0.104293525,-9.5599564e-05,-0.022683226,0.0016195667,-0.38584793,-0.081004895,-0.004922837,0.00064421515,0.00026137359,0.0023120788,-0.058639396,-0.019322025,-0.0028951792,-0.01961576,0.0034411594,-0.013096224,0.0068618366,3346706.0
-0.020286916,-0.027105227,0.12299448,-0.000344803,0.0010281787,-0.0004603881,0.006677354,0.024039935,0.00010290528,0.00025421192,-0.0063869674,-0.010483101,0.0007647302,0.006490631,8.163399e-05,-0.017751953,0.045784343,-0.026835656,-0.0070258346,0.009110069,-0.1332966,0.032134943,-0.026143001,0.010795644,-0.0070741563,-0.048870012,0.010779358,-0.04859649,0.030627498,0.02724014,0.03702087,0.022209816,-0.0038508999,0.012447011,0.05041716,-0.03127294,0.07208238,-0.077559106,-0.0149459755,-0.022784637,0.00020389678,-0.0125248,-0.083025,-0.062126763,0.012527185,-0.009822347,0.009981638,0.4485152,0.094431885,-0.0033783885,0.0005054763,0.0006717419,0.00336331,-0.12486746,0.01037812,-0.06721631,-0.037375063,-0.024737041,-0.017141255,0.0045225746,3033114.0
0.031998005,-0.027530253,-0.014082947,-0.0002848222,0.00042574684,-0.0009783863,-0.01790007,-0.030547397,-0.00015962316,-0.008445312,0.017707001,0.000388196,0.0019549828,-0.006627463,-0.00030521804,-0.019334814,0.056353062,-0.026562888,0.005213884,-0.03574283,-0.17469417,-0.061716452,-0.018486809,-0.096266724,0.0076267947,-0.055642426,-0.013509987,0.17600569,-0.0235497,-0.09833727,-0.025810955,0.015056057,0.03291343,0.0079462575,-0.029393008,-0.010768857,0.027399503,-0.0035057345,0.005260177,-0.05122068,0.00027493265,0.011061445,-0.35841525,0.13160841,0.0012032744,-0.02086336,0.0018587757,-0.40709075,-0.097632915,-0.0061639515,0.00033269718,0.00031810952,0.0023178032,-0.04429355,0.009491423,-0.05119417,-0.07494475,0.0023095282,-0.0149733,-0.00587886,3308738.0
-0.036537133,-0.023222936,-0.02030725,0.0016885526,-0.011299962,-0.00063026644,-0.014654519,-0.03599086,-0.0005582976,4.0237635e-05,-0.0027245842,0.00034190144,0.0016800807,0.0023477955,-5.3913493e-05,-0.017563784,0.057373844,0.12109543,-0.008283061,0.015229554,0.06418792,-0.0047913557,-0.04095016,-0.05837504,0.0040062666,0.15420687,-0.0012027943,-0.124863304,-0.035143975,0.0297168,0.03139707,0.011150413,0.013431582,-0.028837873,0.08041999,0.01943256,0.007715362,-0.0061579477,-0.026902402,0.07967536,0.00028953428,0.004550891,0.09040965,-0.05696023,0.0144198295,-0.018438874,-0.0012734429,0.109424405,-0.06849371,-0.003345155,0.00063858024,0.0006551173,0.0023246312,-0.035851188,-0.025762634,-0.044243164,0.007712473,0.0034667656,0.019408101,0.0021535708,3168346.0
-0.009623694,-0.02810932,-0.0212492,-0.010272859,0.0019809757,-0.0005333645,-0.0133873,-0.040316273,-0.0005562972,6.435472e-05,-0.002441653,0.00019176328,-0.020347513,-0.004961626,-0.0009822862,-0.018330388,0.03508876,-0.040413592,-0.006484214,-0.056542665,-0.029728964,-0.05579042,-0.03933945,-0.06296808,0.012677521,-0.097229734,-0.008450253,-0.15868577,-0.047372885,0.024729982,0.038488127,0.0021798895,-0.012812145,0.004703525,0.08635345,0.027013743,-0.09714294,-0.0041703675,-0.029988738,0.011166692,0.00027933164,-0.019081602,-0.10080773,-0.105610184,0.013840719,-0.017438998,0.001750533,-0.42822725,0.060702834,-0.003941925,0.0007537236,0.0005240139,0.003523703,-0.065244235,-0.02672419,0.05786944,-0.0774184,-0.022411363,-0.021456504,-0.011538791,3348490.0
0.06256526,-0.019752255,-0.022048466,0.0014003357,0.0021407478,-0.0006207747,0.01569569,0.02179875,-0.0005582976,0.0006782863,0.012858575,0.000388196,0.0012796628,0.0011405959,-0.00062547263,-0.012636257,0.058007017,0.06460727,-0.0065715434,0.0058082435,-0.13496721,-0.033112507,0.00032982518,-0.014704875,0.0066787316,-0.09332637,-0.013643745,-0.22931203,-0.028800903,-0.10628801,-0.027491296,-0.008231275,7.286041e-05,0.0017676548,-0.008451233,-0.015294597,0.011720024,0.0013513626,-0.032941144,-0.09072497,0.00029034648,-0.008218718,0.3256118,0.061213538,0.004179205,-0.020188453,0.0015656129,0.11196018,-0.086153954,-0.005539252,0.00027111475,0.00040129863,0.00298987,-0.046821374,0.000931097,-0.040237337,0.06459067,0.004055,-0.014806128,-0.053700816,3343874.0
0.07168828,-0.020424843,-0.01819723,-0.00020026504,0.0021904611,-0.0004502157,0.0030874736,0.034517955,-0.00017418107,-0.040607568,0.017531814,0.00033469082,0.0021776832,-0.00033397487,-0.0003004094,-0.018794643,0.034089316,-0.02743126,0.016641714,0.000726452,-0.26944354,-0.014936835,-0.042756658,0.0141626,0.005297052,-0.07786556,-0.0039560865,-0.12775594,-0.021709813,-0.07420821,-0.050386697,-0.0059105405,0.015623624,0.0012207497,-0.1341097,0.013523316,0.023494715,0.053074624,0.036652606,-0.0872418,0.00027935707,0.012920208,0.1315694,0.055073682,0.005600856,-0.015382085,0.0012163336,0.1268614,0.1043192,-0.0055891145,0.000828988,0.00040033087,0.0024305372,-0.039855916,0.030107398,-0.10311613,0.026371717,0.00429791,0.038263623,0.007886982,3283782.0
-0.045065433,-0.027904788,-0.02262446,-0.00031695786,0.00045776385,-0.00040781064,-0.008131279,-0.0402585,-0.00016162355,0.00031705017,-0.010821727,0.00048022074,0.0051534865,-0.0027095103,-0.0003016587,-0.022726024,0.046633728,-0.01758251,-0.0071599637,0.0061109853,-0.3049804,-0.031291083,-0.12421798,-0.0067345356,0.0059755724,0.15476191,0.004088294,-0.02602259,-0.04185223,-0.033046402,-0.05015755,-0.01945906,0.016260305,-0.0017672478,-0.10380175,0.008998737,0.015021716,0.030232389,0.077706605,-0.08852616,0.00027295586,0.014612146,0.13873813,-0.06362991,0.021808445,-0.018250238,0.0017370654,0.08112742,-0.10389914,-0.003846029,0.00065181934,0.00042488566,0.0010743816,-0.20817263,0.03009833,-0.15470994,0.025182417,0.005206577,-0.012776066,-0.01584889,3286878.0
-0.016620178,0.1268724,-0.014133048,0.003832087,0.00032118103,-0.0009123832,0.0068015773,0.02706135,-0.0005594059,0.00083718856,0.011424426,0.00022991135,0.0011137684,-0.0021512962,-0.00037275933,-0.018352706,0.0732254,-0.026474329,0.044171028,0.018938791,-0.20168662,0.027861163,-0.11206786,-0.059574693,0.0035971804,-0.04307828,-0.00042698043,0.024326675,-0.028808493,0.010938934,0.04061146,0.015651453,-0.034207672,-0.00952689,0.015789015,0.023240969,0.01960674,-0.013450466,-0.017989574,0.05990096,0.00020330377,-0.014903128,-0.059138,0.081174426,0.046000183,-0.015774028,-0.002192377,0.10594901,-0.083192274,-0.0021740764,0.00079749734,0.0005832326,0.0028317734,-0.23332804,-0.030183537,-0.06355009,-0.0068126833,0.021551453,0.014711222,0.006335129,3150646.0
0.032537982,-0.007677569,-0.0120646935,0.002828485,-0.010540652,-0.001747215,0.008286424,0.031251073,-0.0010471719,0.00023086031,-0.0056167324,-0.0003511288,-0.0066966126,0.0040124124,-3.0292242e-05,-0.015570246,-0.09160508,0.21044767,-0.010878116,0.0046103913,0.059720863,0.007681017,-0.021508092,-0.3091598,-0.011804853,0.16252041,0.008207974,0.13094126,-0.010826971,0.015919449,0.036662098,-0.005505773,0.00845945,0.0070901327,0.011989568,-0.04309437,-0.045978773,-0.025225747,0.023704028,0.10867079,0.00028221548,-0.000805391,-0.19037138,0.050523993,0.005107281,-0.010080561,0.0016094842,-0.73875344,-0.05826612,-0.00843563,0.00097007735,0.0003984406,0.0024368793,-0.026109206,-0.01674552,-0.018973613,-0.06148143,-0.014991732,0.059203446,-0.06331282,3289074.0
-0.02753608,-0.02548375,-0.011542654,-0.0003016357,0.00042471132,-0.00040838763,0.006338697,0.0174937,-0.0005562972,0.00030784128,-0.003754738,0.00021143697,0.0012085633,-5.9623693e-05,-5.459659e-05,-0.01844564,0.0445183,-0.0250516,-0.00668528,-0.048704613,-0.1049141,0.045593973,-0.046690483,0.013171831,0.0059693507,0.15619859,-0.008289126,0.18293096,-0.08142042,0.03782413,0.02474181,0.013105038,0.031811222,0.00810549,0.067236915,0.021299606,-0.095993035,-0.013557522,-0.015595675,-0.059971273,0.0002807285,-0.009414863,0.47600687,0.050705556,-0.0053861123,-0.02021107,0.0019025903,0.14019156,-0.06444337,-0.0050062034,0.00083975034,0.00032526883,0.0031422393,0.0027849316,-0.023629356,0.013621026,0.10756032,0.009892236,-0.016449071,0.0016384938,3329678.0
-0.032558553,-0.03349128,0.13440074,0.001876852,0.0009930287,-0.0006402348,-0.01820523,-0.029491156,9.350483e-05,4.0237635e-05,-0.002358858,-0.00060671126,0.0058560558,-0.0025525969,-0.000622477,-0.014538107,0.042469926,0.12149709,-0.007222629,0.014221185,-0.14605643,0.008775571,0.058160573,0.15729487,-0.0041859443,-0.025414314,-0.013828155,-0.14151148,0.2001318,-0.0029773961,0.018144831,0.01149056,0.01862814,0.010081398,0.019309878,-0.016767155,0.02627813,-0.026295006,-0.03137577,-0.066257045,0.00018934754,0.011245756,-0.13026401,-0.056841705,0.016143454,-0.013046179,0.0009849125,0.2672417,-0.14254405,-0.0042682867,0.00018770935,0.00054193696,0.0014714486,0.030314038,0.022157652,-0.04299167,-0.0056196847,0.0063858028,-0.01080041,-0.001707841,3078662.0
-0.017293802,-0.035647187,-0.020297041,0.0010593929,0.0019337228,-0.0004263817,-0.01808885,-0.05636582,-0.0005447864,0.0002053663,-0.0022639644,0.0018574491,0.0017213515,0.015657395,-0.00030521804,-0.017115928,0.036569767,-0.031019155,-0.006929794,-0.0014908843,-0.18295293,0.06471219,0.16607918,-0.03185823,0.006150871,-0.07391041,-0.013633315,0.12482619,-0.024204498,-0.0888702,-0.026329005,-0.014059996,0.014856406,0.003992112,-0.014991803,-0.00089075905,0.0065535344,-0.026732456,-0.020236809,-0.073354185,0.0002871491,0.0068966458,0.39984804,0.064678885,-0.0017971159,-0.023582933,0.0015807166,0.19345799,0.115032874,-0.0028750605,-0.00015396217,0.00033642905,-0.00034814884,-0.038611412,0.0045078127,-0.0063442346,0.11776282,0.009008426,-0.017512407,-0.0006572773,3317086.0
-0.02216865,-0.0133218365,-0.0023436898,-0.00445076,0.0002590821,-0.0003344422,0.009438366,0.01623405,-0.0005474332,0.0007020058,-0.003352789,0.00021293387,0.0037858172,0.0011148116,-0.0009442533,-0.017964989,0.047474243,-0.02880435,-0.013350891,-0.11257646,-0.11200688,0.008202426,-0.17121077,0.032919124,0.014766203,-0.027957128,-0.0013127942,0.84679276,0.012932117,0.03228805,0.026224446,0.029893521,-0.043642417,0.031492367,0.05680053,-0.016443297,-0.00690291,0.0020585808,-0.007775523,0.1031514,0.0002880747,-0.032649577,0.37313238,0.06456255,0.016583607,0.0010710714,0.0021875286,0.14784274,-0.03631813,-0.00408834,0.0005361342,0.00035623155,0.0027926094,-0.2706999,-0.086054265,0.028756235,0.105771005,-0.021654397,-0.020754907,0.0065021715,3349530.0
-0.021782847,-0.054285098,-0.017127363,-0.00024664076,0.00030972215,-0.0015206229,0.0073019625,0.02104385,-0.00018511289,0.00028545703,-0.0014140434,0.0018725144,0.0014525299,0.0019638496,-0.0006287822,-0.0102393245,0.055076163,-0.027213167,0.008301748,0.016043996,-0.06286005,0.037822884,-0.014080068,0.06179772,-0.0557016,0.07987383,-0.013718533,-0.1570575,-0.030539868,-0.05525272,-0.024216842,0.008432456,0.017649148,0.0070858216,0.026447617,-0.017628223,-0.0044664703,0.04847091,-0.033319082,-0.06672067,0.00024035659,-0.0034181587,-0.13347834,0.08403315,-0.0020935873,0.1101999,0.0014023156,-0.22872673,-0.09178757,-0.0051852497,-0.000286213,0.0006697607,-0.022404432,-0.12375049,0.011402417,0.0067580314,-0.009374541,-3.3192977e-05,-0.023155095,-0.00704673,3033270.0
-0.026941957,-0.03027406,0.17479277,-0.00038553635,0.0017802108,-0.0005002214,0.018450176,0.031003179,4.593438e-05,0.00082232885,-0.0032721758,-6.433949e-05,0.0018406797,0.00010798445,-0.0003004094,-0.020166863,0.030834915,0.03747454,0.013604538,0.01356255,-0.28118914,-0.051754877,0.06857068,-0.012740219,0.0016095673,-0.08121959,-0.01649656,-0.1491075,-0.01548502,-0.10792667,-0.036093965,0.0018543324,0.008078835,0.001220063,-0.12713096,0.0120771285,0.0362093,0.05099576,0.043979436,-0.11596122,0.00028200986,0.008207299,0.37246275,-0.073023036,0.017097792,-0.019871617,0.001537255,0.12826331,-0.117025904,-0.004136866,0.00075547973,0.0004048589,0.0016438989,0.17623517,0.029365936,-0.037283644,0.08010435,0.0061912118,-0.017446198,-0.0029441933,3284462.0
-0.019351332,-0.021943528,-0.01110401,-0.0004179181,0.002149833,0.0011110706,0.01853113,0.027401553,-0.0005582976,0.00066565926,-0.0025879233,-0.0011509658,0.004194019,0.0027205758,-0.0003512994,-0.020602426,0.07871925,0.07391825,-0.0016364764,0.008644546,-0.0927043,0.00173932,0.03463597,-0.0025159952,0.00079069624,-0.059865575,-0.0018653264,-0.015584633,-0.012501152,-0.06892355,0.023101926,0.0033739663,0.009661215,0.0048678434,-0.0010578037,-0.01787656,-0.04329222,-0.012586343,-0.020293009,-0.072588205,0.00020169807,0.012459468,-0.10225722,0.07255023,-0.0018139322,-0.014143124,0.00040127937,0.24691984,0.10408261,-0.0040462543,0.00055909716,0.0005937366,0.0023578848,0.061480474,-0.0014679527,0.08341283,-0.0064458344,-0.00270886,0.010255057,0.015404185,3074026.0
-0.025096761,-0.035225127,-0.011443508,-0.00035166682,0.0003476354,0.0009835674,-0.010188548,0.013373077,-0.0005772686,0.00011740226,-0.0025844516,-0.0007706452,0.0039010139,-0.0029917085,-0.0006876986,-0.023229813,0.043652277,-0.030182933,-0.009079416,0.0174939,0.0039159623,0.024365356,0.019176122,0.11189507,0.0143902395,-0.0256001,-0.01123288,0.4108771,-0.1661688,0.020969119,-0.028962912,0.0051069045,-0.05284494,0.0076327673,-7.832365e-06,0.01569306,-0.053967,-0.00071623095,-0.016767157,-0.0565304,0.00027800846,-0.015191165,0.051545456,-0.09307306,0.013259923,-0.014528979,0.000367483,-0.29586172,0.096421555,-0.008599433,0.0006649848,-0.001423733,0.0024336814,-0.0106710745,-0.025559807,0.04372459,-0.0016761364,-0.026670275,0.05883189,0.012825997,3161182.0
0.0719968,-0.02264629,-0.025463711,-0.0002491323,0.0021400393,-0.0014623099,-0.017010896,-0.03833257,-0.00017136752,0.00017868725,-0.0057491013,0.00031117193,0.003778307,-0.0022736678,-0.00062090525,-0.021525541,-0.23284405,-0.050094474,0.047343645,-0.0013682931,-0.08548753,0.022124233,0.0137481345,0.3878316,-0.13237174,0.053140458,-0.015190018,0.02085854,-0.024023684,-0.045416795,-0.042002738,0.011440082,0.017049741,0.00611956,-0.008196885,-0.016325818,-0.009818995,-0.02694281,-0.008678158,-0.07959014,0.00027513353,0.016433116,-0.13574278,-0.10481825,0.019990254,-0.019854205,-0.00092497387,-0.33204457,-0.081797555,-0.0054095476,0.00030383506,-0.00010947809,0.0015888098,-0.006758472,0.034844164,-0.029106379,-0.082064345,0.003505468,-0.017772079,-0.0069298516,3270882.0
-0.021073608,-0.029016232,0.12285354,0.0012236868,0.0016738798,-0.000873732,0.023359178,0.040192645,3.733531e-05,0.00066565926,-0.0039658407,0.0015953975,0.0024288383,-0.0014677253,-0.0003004094,-0.017282888,0.03644623,0.07673013,-0.007862559,-0.019655317,-0.28135812,0.008699539,0.04613027,0.03213456,0.0006721256,0.054047212,-0.008393956,-0.079641715,-0.030575173,-0.087178275,-0.038373176,0.0013145222,0.017759472,0.0026096099,-0.16753173,0.032808866,0.016587723,0.07331018,0.069059975,-0.13005677,0.000196351,0.014776259,-0.10306521,0.049090296,-0.0009260278,-0.01546457,0.00060372264,0.1906236,0.11321054,-0.0033534004,0.0007087595,0.00042388967,0.00092090806,0.20590518,0.032899003,-0.027454348,-0.0047988016,0.0070748953,-0.020992288,-0.0034121885,3135446.0
0.058227506,-0.020459842,-0.022511404,0.0012031517,0.002125369,-0.0007227277,-0.029671328,-0.034197036,-0.00017315896,0.00028895642,0.013414975,0.0018510522,0.005287199,-0.0024868853,-0.00062547263,-0.014914607,0.0004854167,0.11485323,0.013816851,0.007991542,-0.11844856,0.065218754,-0.04819994,-0.0020174773,-0.035644393,0.038029894,-0.014232771,-0.16546993,0.15674374,-0.040613804,-0.042942055,0.0006110864,0.018137347,-0.0015138437,-0.16198511,0.0051965774,0.017469311,0.040892288,0.056016885,-0.10328669,0.0002731568,0.011626029,0.10039648,0.09484232,0.009210142,-0.017333614,0.0012509774,0.11324757,-0.06443786,-0.005563891,0.00069660804,0.000529763,0.0030319954,-0.28307465,0.026706196,-0.1499636,0.010931878,0.007224542,0.04022185,-0.052195992,3261030.0
-0.027400585,-0.024852535,-0.0080789,-0.00026639304,0.002133794,0.00052512286,0.017907184,0.02280533,-0.0005582976,0.00066565926,-0.0041636126,-0.00046392716,0.004119151,0.00035900273,-0.00069582526,-0.01627469,-0.081031956,-0.012087125,-0.005696131,0.018018628,-0.07317115,-0.004562453,0.048406195,0.029738273,-0.0025887452,-0.08748709,-0.014563332,-0.20028748,-0.057254214,-0.07224569,0.027988875,0.00700382,0.0138699645,0.0053797076,0.003199554,-0.0019385554,-0.07336753,-0.01866487,-0.013620441,-0.073035695,0.00021635472,0.022804284,0.008734917,-0.06180352,0.014031457,-0.016232308,-0.001351828,0.2060623,0.11285317,-0.0032933482,0.0009880789,0.0005039114,0.0022039416,0.009404586,-0.015998699,0.13208824,0.004048994,0.003437291,-0.0012050214,0.008328219,3149962.0
-0.022233305,-0.038078144,-0.01046415,-0.0002744039,0.0021466047,-0.0024694765,-0.008106099,-0.05499874,-0.0010223578,0.0001646455,-0.003754738,-0.0003645892,0.0015479311,-0.03215005,3.158876e-05,-0.018557474,0.034155652,0.010742181,0.052143063,0.010340738,0.051451012,0.060542855,-0.048719775,0.3054393,-0.0077915397,0.36115733,0.053603955,0.36423618,0.024054905,0.013537721,0.039718397,0.027196867,0.03861204,0.010772311,0.10630528,-0.008925336,-0.027698625,-0.01575329,-0.0027826154,0.019710025,0.0001947148,-0.019718893,-0.09889053,0.046756037,-0.0031916625,-0.0100857895,-0.00085572834,-0.39195466,-0.034981325,-0.006348715,0.00057142036,0.0006444446,0.0016231439,0.08846734,-0.023129499,-0.02472652,-0.018671678,0.007220369,0.012307502,-0.007057602,3130830.0
-0.019215487,-0.02476477,-0.01886271,0.0011557713,-0.0020948378,-0.0004603881,0.009522404,0.019739307,0.016155725,-0.00033825674,0.00018423481,0.00034975627,0.0077818604,0.0007826607,-0.0006227242,-0.01707753,0.055462312,-0.016984073,-0.007304758,0.020886792,-0.24646041,0.018822543,-0.07184617,-0.028464941,0.0015075294,0.1182201,-0.02122616,-0.023683913,-0.043975987,-0.021408254,-0.049000263,0.009773288,0.019669786,-0.000120047865,-0.13354427,0.04164991,0.0068880217,0.085683115,0.085282415,-0.094481,0.00024055372,0.009358397,-0.07819251,0.15549318,0.008164956,0.10367225,-0.014347574,0.20186853,-0.094833516,-0.004613186,0.00065181934,0.00068734883,0.0022936207,-0.10097494,0.03614929,-0.1346365,-0.004927828,0.0059833266,0.039891932,-0.008914792,3107282.0
-0.024732446,-0.022404848,-0.025458133,-0.00035103213,0.00042471132,0.0007040583,0.022186952,0.021996409,-0.00018601461,-0.00025270926,-0.004499074,-0.0007083132,0.0018387965,0.00072016486,-0.00062003697,-0.016660022,-0.123496376,-0.029106814,-0.008056857,0.029569613,-0.040000666,-0.014991637,0.011233372,0.11279663,-0.02692993,0.043192923,-0.010122267,-0.058680378,0.1646523,-0.033041496,0.039427593,0.021252798,-0.06645956,0.0049663857,0.015626311,-0.007953775,0.023167657,0.018197224,-0.01458892,-0.04637328,0.0003084745,0.022995282,0.08697812,-0.06894811,0.015081065,-0.017382234,-0.0022754741,0.1514491,0.1041688,-0.0022358352,0.000687907,-0.0017710252,0.0009187147,0.01615059,-0.0013427848,-0.032477893,0.028920114,-0.005055728,-0.016425721,0.010135837,3274522.0
